player,team,position,spread,over_under,market,ud_line,pp_line,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_first_downs,rushing_epa,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,racr,target_share,air_yards_share,wopr,fantasy_points,team_long
Mark Andrews,BAL,TE,-6.0,53.0,fantasy_points,8.75,,2024.0,9.0,REG,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,2.0,26.0,0.0,19.0,7.0,2.0,2.165495,1.3684211,0.10526316,0.12666667,0.24656141,2.6,Ravens
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,1.0,REG,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,2.0,6.0,19.0,0.0,63.0,4.0,2.0,-7.6295595,0.3015873,0.20689656,0.17897727,0.43562892,1.9,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,2.0,REG,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,3.0,6.0,15.0,0.0,39.0,8.0,1.0,-3.8472579,0.3846154,0.23076923,0.5064935,0.7006993,1.5,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,3.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,8.0,14.0,122.0,1.0,124.0,50.0,6.0,7.751933,0.983871,0.3783784,0.5794392,0.97317505,18.2,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,4.0,REG,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,7.0,13.0,83.0,1.0,159.0,10.0,4.0,0.9742962,0.5220126,0.325,0.5264901,0.85604304,14.3,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,5.0,REG,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,2.0,6.0,0.0,1.0,2.038883,3.0,6.0,23.0,0.0,52.0,7.0,1.0,-3.4371011,0.44230768,0.18181819,0.2055336,0.4166008,2.9,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,6.0,REG,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,6.0,10.0,78.0,1.0,93.0,7.0,5.0,-1.8858199,0.83870965,0.27027026,0.36614174,0.6617046,13.8,Panthers
Diontae Johnson,CAR,WR,6.0,41.5,receiving_yards,20.5,31.0,2024.0,7.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,1.0,3.0,17.0,0.0,40.0,0.0,1.0,-4.708407,0.425,0.1764706,0.63492066,0.7091503,1.7,Panthers
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_tds,0.5,0.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rushing_yards,58.5,57.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,carries,15.5,15.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,rush+rec_yards,87.5,87.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receptions,3.5,3.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,receiving_yards,24.5,23.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,7.0,REG,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,44.0,0.0,2.0,-4.2655177,2.0,2.0,9.0,0.0,-2.0,11.0,0.0,0.2352901,-4.5,0.083333336,-0.0076923077,0.11961538,5.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,8.0,REG,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,32.0,1.0,2.0,-2.034532,2.0,4.0,2.0,0.0,-2.0,6.0,0.0,-2.52521,-1.0,0.11111111,-0.0068728523,0.16185567,9.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,longest_reception,12.5,12.5,2024.0,9.0,REG,LV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,27.0,120.0,0.0,3.0,-1.838328,5.0,5.0,37.0,1.0,3.0,34.0,4.0,3.433889,12.333333,0.13513513,0.014354067,0.21275055,21.7,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,1.0,REG,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,11.0,0.0,0.0,-0.3487688,3.0,3.0,12.0,0.0,9.0,3.0,0.0,-0.7756266,1.3333334,0.10344828,0.055555556,0.19406131,2.3,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,2.0,REG,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,31.0,0.0,1.0,1.6718458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,3.0,REG,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,7.0,62.0,0.0,4.0,3.2641032,2.0,3.0,7.0,0.0,-7.0,10.0,0.0,-1.0719892,-1.0,0.078947365,-0.024734983,0.10110656,6.9,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,4.0,REG,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,15.0,80.0,2.0,4.0,5.1768074,2.0,3.0,12.0,0.0,0.0,14.0,1.0,-0.6441916,0.0,0.1,0.0,0.15,21.2,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,5.0,REG,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,12.0,46.0,0.0,3.0,-3.5001037,3.0,3.0,8.0,1.0,3.0,5.0,1.0,0.11581116,2.6666667,0.07692308,0.00931677,0.121906355,13.4,Bengals
Chase Brown,CIN,RB,6.5,52.5,fantasy_points,14.35,,2024.0,6.0,REG,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,10.0,53.0,1.0,1.0,1.8301361,2.0,3.0,11.0,0.0,-9.0,21.0,1.0,-0.87475,-1.2222222,0.13043478,-0.06818182,0.1479249,12.4,Bengals
